BLOCKID10,POP10
170438411042008,112
170438411031000,8
170438411033002,106
170438411032026,49
170438411043006,58
170438411044022,43
170438411032017,111
170438411132009,0
170438411131013,0
170438412045000,129
170438416073001,60
170438416073015,44
170438416073021,108
170438416061002,0
170438414031001,0
170438414031020,44
170438414031032,75
170438414033020,23
170438418023028,55
170438418022021,125
170438426031007,85
170438414031015,29
170438407051035,222
170438406003011,0
170438400002077,0
170438408023010,1
170438400001002,47
170438400001007,39
170438400001013,63
170438400002082,0
170438408023004,80
170438408023001,0
170438408011014,0
170438408024020,9
170438408024004,79
170438408024003,43
170438408023013,0
170438463131027,0
170438455092015,19
170438458031213,0
170438454022023,0
170438464092034,349
170438456011006,0
170438455062012,252
170438455082023,0
170438462021012,115
170438411044019,3
170438411032008,12
170438410022003,96
170438410022004,86
170438410041007,36
170438410041011,87
170438410042036,52
170438410041035,5
170438410021003,85
170438410021037,48
170438410021029,15
170438416031023,0
170438426012035,3
170438426012021,91
170438426012014,7
170438426023028,71
170438465041039,0
170438418022017,29
170438418022024,91
170438426044008,51
170438426044009,46
170438427032003,80
170438461033002,0
170438426044016,0
170438408025012,121
170438408025010,122
170438407041003,0
170438407051004,0
170438408013005,112
170438407031027,0
170438407031007,25
170438400002044,0
170438408012004,250
170438464051014,52
170438463131029,0
170438457013007,143
170438463081004,117
170438463052014,15
170438443013031,0
170438443013030,7
170438463044012,0
170438464121007,14
170438461022040,17
170438455062013,0
170438443063025,59
170438460043017,0
170438460043041,2
170438460023012,0
170438460023076,0
170438411112004,71
170438411102001,27
170438411091007,455
170438411103004,44
170438411101015,59
170438409071011,0
170438411093015,12
170438409042025,0
170438412043008,226
170438412043000,140
170438412043002,89
170438412043009,76
170438412043003,67
170438412044010,98
170438412044006,95
170438412071004,56
170438412071003,27
170438412071001,98
170438426043005,52
170438426051032,12
170438418022031,0
170438426033004,41
170438425002029,26
170438426051007,17
170438427103014,0
170438426023021,67
170438407051020,0
170438406003019,64
170438407051019,0
170438406003003,104
170438406003022,73
170438407062002,61
170438407051044,0
170438406002009,81
170438407062021,26
170438443014005,59
170438443014022,130
170438460042022,0
170438459012005,17
170438443014013,125
170438444012002,2
170438444012037,0
170438412044005,235
170438412071007,152
170438412044013,134
170438409101015,12
170438417042024,140
170438418013005,37
170438418013011,24
170438418011016,91
170438418021002,2
170438417034020,332
170438419011011,17
170438409042069,83
170438426022009,53
170438461033010,0
170438426013011,84
170438426013006,87
170438416062020,3
170438416062038,0
170438425002004,24
170438425002023,38
170438425002001,35
170438418012019,29
170438425002039,30
170438407061025,48
170438407061028,57
170438407061021,50
170438406001008,70
170438413101068,0
170438416033021,0
170438463141003,0
170438413261005,21
170438463142031,2
170438457012013,70
170438460021021,141
170438463072028,86
170438463142028,11
170438444012043,0
170438455051023,0
170438455051018,56
170438457013024,26
170438463072013,97
170438461041021,8
170438409111009,118
170438409041008,54
170438409102001,128
170438409103023,26
170438409102003,300
170438409101016,53
170438409102011,5
170438409101004,77
170438409101032,5
170438425001034,24
170438425001055,49
170438425001043,35
170438425001052,73
170438425001001,11
170438425001018,0
170438424001021,90
170438418012036,56
170438419023009,348
170438419022008,161
170438418012034,63
170438419022000,39
170438419021015,50
170438424001002,377
170438424001029,58
170438424003005,22
170438416073030,3
170438416072010,0
170438416073004,5
170438401034027,26
170438413261034,74
170438411082007,424
170438417043009,0
170438411042012,98
170438419011009,156
170438418022005,75
170438463072018,0
170438463042008,82
170438455072005,0
170438462022013,12
170438440022032,57
170438441003001,0
170438439003031,65
170438441001010,73
170438439002019,82
170438440011014,60
170438440011003,73
170438443063017,346
170438442022006,99
170438442022015,36
170438443013017,0
170438442021023,117
170438442021001,131
170438442021024,40
170438443071012,31
170438458112007,59
170438459021047,0
170438458112046,0
170438458052010,22
170438458112022,45
170438458112044,299
170438458074007,34
170438459022046,86
170438459021032,64
170438458031218,0
170438465221004,88
170438465243031,131
170438465243015,176
170438465241005,68
170438434003000,106
170438434003002,52
170438434003003,51
170438434003005,55
170438434003008,71
170438434001016,200
170438434002015,231
170438435001027,140
170438465192017,0
170438458031082,0
170438464092029,27
170438465243017,0
170438465222012,48
170438465043018,49
170438465191006,43
170438465212004,17
170438465212019,10
170438465212020,10
170438465212010,8
170438465212028,70
170438465212012,26
170438465041036,143
170438443063021,149
170438444021029,30
170438444012030,60
170438444012029,9
170438462033015,0
170438437003009,53
170438437002016,118
170438437003011,46
170438437003002,57
170438437002020,142
170438437003001,37
170438437003018,44
170438437003023,100
170438437003017,73
170438443072000,141
170438463042005,0
170438443061000,124
170438446023041,0
170438459021020,23
170438459021061,0
170438459021086,0
170438459022034,31
170438459022037,57
170438459011010,153
170438459012000,209
170438413151013,0
170438458031129,0
170438459012030,5
170438459012023,103
170438434001007,54
170438433022005,90
170438433022008,84
170438433022004,90
170438435003003,2
170438435003014,81
170438435001006,80
170438435001018,0
170438433022012,84
170438433011007,47
170438433011014,59
170438465043012,47
170438427092001,0
170438465041017,36
170438465042036,0
170438465041032,27
170438465232009,65
170438465041027,0
170438461033027,58
170438461032027,4
170438461032014,0
170438461033017,0
170438461033022,68
170438463044005,0
170438443073020,28
170438445013006,26
170438445012033,20
170438445012011,59
170438445012025,92
170438445012021,0
170438445012053,0
170438445013010,4
170438444021032,39
170438444021053,0
170438445021009,0
170438445011021,9
170438461022033,0
170438462024001,180
170438446012050,5
170438452001030,0
170438464111010,241
170438461022029,0
170438436022007,70
170438436021011,49
170438435002005,0
170438464112005,0
170438407041029,44
170438464112007,23
170438464082019,8
170438464112012,0
170438464131028,0
170438462092019,507
170438462091022,119
170438465232019,68
170438462062000,11
170438465232021,36
170438465232007,4
170438462091024,74
170438460023089,0
170438462091041,114
170438465242000,162
170438462062018,92
170438462062022,59
170438464044008,200
170438461032003,70
170438445021019,48
170438445011026,0
170438445021003,55
170438446012035,139
170438445021022,67
170438446021003,5
170438448012025,16
170438448013004,47
170438448012028,21
170438448012022,66
170438449012003,88
170438444024003,67
170438444021042,14
170438444024006,0
170438448012023,106
170438448013007,56
170438448013016,75
170438449012028,91
170438448013017,56
170438465211008,154
170438461034009,85
170438462053008,256
170438462032006,110
170438464082001,123
170438463132005,47
170438464131049,0
170438413262015,50
170438452003017,234
170438464102020,148
170438464112038,55
170438464102017,132
170438455053032,63
170438464101009,0
170438464101005,39
170438465071021,0
170438464131062,0
170438464121004,177
170438464132012,54
170438446021001,0
170438462092014,63
170438462092007,61
170438462081006,39
170438462091005,8
170438462081002,60
170438462081019,66
170438462082004,25
170438462022009,6
170438449011026,53
170438456021002,13
170438457011006,53
170438444023002,65
170438444023004,117
170438447011009,73
170438447011018,102
170438447024007,115
170438465221008,178
170438464052069,0
170438461053017,12
170438461042015,3
170438461042018,34
170438462033014,0
170438462082013,6
170438465213011,133
170438465241003,0
170438431002002,0
170438464131034,0
170438462011009,253
170438458082001,0
170438448012002,10
170438461061030,0
170438464052018,0
170438464052021,0
170438464044003,39
170438464042000,115
170438464044005,82
170438461051004,47
170438461051010,33
170438464044002,40
170438462073009,62
170438462061004,138
170438462033017,55
170438462071016,21
170438462071015,103
170438462031013,138
170438462014007,187
170438462013018,114
170438462021004,112
170438462021001,253
170438462022003,48
170438447024012,121
170438450004000,52
170438450004018,0
170438450003003,39
170438450003009,55
170438450003024,39
170438450003010,41
170438450001001,0
170438450001006,0
170438450003017,71
170438456021025,34
170438456022022,0
170438456022020,0
170438455101004,64
170438455102001,0
170438458053016,0
170438463043012,3
170438463141022,125
170438465092003,0
170438465114014,58
170438465114009,48
170438459022005,0
170438445011010,17
170438443063056,0
170438464052078,310
170438464044006,50
170438464044014,0
170438464044021,15
170438461052005,32
170438461052008,34
170438461052011,68
170438461052015,44
170438461052019,19
170438463132013,186
170438458081067,8
170438458082028,60
170438464091037,0
170438462023008,25
170438463123015,189
170438463133018,19
170438463123010,83
170438462032000,203
170438462032012,52
170438463131012,0
170438450002011,24
170438450002018,93
170438450002015,109
170438450001014,64
170438451002022,34
170438450001021,64
170438451004011,116
170438451004015,81
170438458052021,0
170438451004013,86
170438446013024,0
170438441003010,58
170438441003009,80
170438446013011,34
170438445013030,0
170438446011018,0
170438446011016,0
170438441001013,52
170438455061011,41
170438457033008,20
170438458092001,0
170438461042039,63
170438461061038,76
170438455091013,132
170438464131060,82
170438464132001,49
170438464042002,695
170438465154010,34
170438465154018,29
170438465102010,0
170438465151003,80
170438465101014,126
170438465092013,24
170438462074007,126
170438464123012,1
170438461051027,0
170438461042044,46
170438461053019,0
170438461042036,67
170438461042029,14
170438461034003,70
170438461021024,0
170438461022000,22
170438461022007,0
170438461042000,0
170438460043045,32
170438463053016,237
170438463152009,35
170438463141013,88
170438463142036,118
170438463072030,17
170438459022050,0
170438463052011,49
170438463071018,51
170438441002005,27
170438441001014,51
170438441002008,71
170438441002019,86
170438441002017,51
170438440012014,49
170438440012009,56
170438440012019,50
170438440012018,27
170438440012011,60
170438446011028,40
170438446011031,0
170438446012016,0
170438446011044,4
170438455092007,100
170438458031071,0
170438458022014,0
170438458023000,164
170438458071027,70
170438463044021,0
170438461041019,45
170438460043030,0
170438460023014,0
170438460032011,136
170438458091002,31
170438460041007,119
170438460034020,22
170438463102010,183
170438463111010,108
170438463082013,117
170438463082002,67
170438463081003,349
170438463111012,60
170438457011017,6
170438457011016,37
170438457032005,228
170438463072039,44
170438457031001,80
170438446021018,19
170438446021015,80
170438446021014,145
170438440012032,60
170438446021016,12
170438446021007,91
170438446021009,88
170438446021025,33
170438446011000,0
170438458052036,0
170438446022011,7
170438446022026,73
170438446012040,0
170438446022029,49
170438446022030,106
170438446022019,0
170438445022004,22
170438447022039,0
170438447022011,0
170438451001005,95
170438451001016,88
170438451001002,49
170438455023017,24
170438459021003,0
170438447014015,11
170438459021056,0
170438462022004,72
170438448022039,0
170438448022015,0
170438465213006,157
170438465042045,18
170438465243018,106
170438464092009,0
170438462031012,133
170438460034001,4
170438460034010,16
170438460033008,52
170438463152001,32
170438443051009,510
170438455023031,211
170438442013008,20
170438442013007,13
170438442013022,71
170438442013017,67
170438442013018,72
170438442013003,66
170438442012019,34
170438457034008,0
170438457043019,22
170438457024012,65
170438465243013,128
170438457043020,57
170438457043003,18
170438458092003,0
170438457022011,35
170438463082011,0
170438463082008,8
170438458091009,0
170438458092007,70
170438458091011,85
170438446012100,10
170438447023004,11
170438452001005,69
170438452001008,48
170438447023011,182
170438452001014,57
170438451002013,102
170438451003004,47
170438451003011,112
170438451003014,79
170438455023002,221
170438454022019,20
170438455023030,169
170438452001032,43
170438459021036,0
170438459021039,0
170438458112058,0
170438465101011,0
170438465172016,49
170438465172019,123
170438458081027,115
170438461041025,0
170438459022012,0
170438459021075,0
170438463131030,137
170438460034016,0
170438442013000,181
170438435002019,47
170438442013021,74
170438442013020,88
170438442014002,34
170438442014017,137
170438442012021,71
170438443042005,69
170438443042009,83
170438443051019,14
170438443053006,58
170438443014026,0
170438458081045,0
170438458031173,31
170438458031175,33
170438458031177,23
170438457022015,69
170438462013009,0
170438458022006,40
170438458022010,27
170438458071003,88
170438458021024,71
170438458071039,0
170438458081029,0
170438458081073,0
170438433013001,88
170438452002029,61
170438452003016,46
170438452002008,70
170438452003013,55
170438452001025,65
170438452002015,47
170438452003011,48
170438452003004,62
170438452003005,66
170438446012044,19
170438453002002,44
170438458031122,0
170438461031004,282
170438465113003,299
170438446012027,64
170438455082015,45
170438461023007,101
170438463043004,98
170438443063054,0
170438465093021,118
170438443014000,21
170438443042007,106
170438460021004,0
170438460022001,0
170438460022019,645
170438463151020,42
170438463151022,49
170438463122041,19
170438463142009,0
170438432001011,36
170438432001012,35
170438432001014,50
170438432002011,81
170438432003015,64
170438436021004,150
170438436011008,188
170438432003014,60
170438432003017,44
170438436013006,120
170438436012000,172
170438432004022,33
170438432004021,73
170438457041002,505
170438453001004,84
170438446012061,0
170438453001001,39
170438453001006,0
170438453002023,0
170438453002022,13
170438453002018,0
170438453002020,8
170438453001039,47
170438453001031,0
170438453001038,45
170438453001033,37
170438458091010,0
170438458091012,0
170438445012005,77
170438444021005,0
170438446023042,0
170438455023013,32
170438446012089,14
170438463142033,42
170438458071026,69
170438460021008,110
170438448021008,185
170438448022012,36
170438413252003,66
170438444011007,325
170438444011017,18
170438448021006,108
170438448022040,61
170438448022042,126
170438448021016,23
170438448021001,0
170438448021023,64
170438432001022,53
170438432004002,113
170438431002004,3
170438431003006,262
170438431003004,129
170438437002004,76
170438431003012,39
170438431003010,25
170438437001013,124
170438437001011,42
170438453001044,31
170438454011000,196
170438455062009,45
170438455062001,33
170438455062010,177
170438455053004,64
170438455051027,0
170438458081071,39
170438458072015,0
170438455053041,0
170438459021053,4
170438458051019,0
170438458051015,0
170438458053019,23
170438449023035,16
170438464091001,0
170438463072015,5
170438457013017,102
170438457013016,8
170438457012001,43
170438449021009,42
170438449021011,44
170438457012002,0
170438457012017,28
170438457021010,60
170438457021009,49
170438457024009,144
170438457021005,98
170438442014016,47
170438442011001,0
170438442014019,46
170438443013036,0
170438431003017,67
170438430003040,64
170438430003010,76
170438430002009,59
170438430003044,41
170438438002013,146
170438438001039,132
170438438002009,71
170438436013012,105
170438430001003,68
170438430001002,76
170438430001000,68
170438430002007,60
170438429001008,51
170438429001012,60
170438430002003,54
170438430002001,83
170438458031290,0
170438455061002,41
170438455061013,0
170438458071019,0
170438455053008,41
170438458075005,53
170438455081018,4
170438455072008,63
170438455072022,65
170438455072004,46
170438458081048,13
170438459021077,0
170438458093012,119
170438462021010,280
170438463122006,0
170438444012018,0
170438444022018,57
170438448012015,29
170438448011017,0
170438449022018,0
170438439003021,64
170438438001036,0
170438439003003,45
170438430002017,107
170438439003028,70
170438429003016,1
170438429003010,100
170438429003011,35
170438428001009,51
170438429002019,92
170438440021003,106
170438458021031,12
170438458075000,180
170438458101016,66
170438458101008,0
170438458031017,0
170438458075011,58
170438458103007,12
170438458102014,23
170438458102009,33
170438461032023,171
170438454021000,192
170438458053006,4
170438456012000,37
170438456023019,72
170438456012008,87
170438456013007,20
170438465172008,153
170438465173007,68
170438465182015,151
170438465152004,296
170438440023007,65
170438429002004,86
170438429002002,107
170438428002010,54
170438428002006,78
170438428003004,104
170438440023012,108
170438428004016,52
170438458031081,0
170438458031079,0
170438458031109,0
170438455022008,54
170438455081002,0
170438455082018,47
170438455082007,0
170438459022006,0
170438455082024,77
170438458112015,28
170438458112006,46
170438455082004,0
170438454021001,31
170438454022053,78
170438454022054,57
170438463151005,29
170438452003023,0
170438443011016,48
170438464111002,116
170438465092007,0
170438465092006,12
170438461061009,1
170438461042021,40
170438461022042,0
170438461062000,65
170438465093022,121
170438465091017,0
170438465152001,34
170438465141005,0
170438458031283,0
170438413271014,71
170438427041009,77
170438426012016,8
170438413081013,67
170438414042066,180
170438461041003,0
170438411023015,0
170438413271013,29
170438413101014,16
170438427021005,7
170438427023029,10
170438427091014,0
170438427082028,74
170438444012039,0
170438443011017,0
170438416061006,133
170438416061011,0
170438417042010,460
170438467022022,0
170438400002080,0
170438413083037,11
170438426023037,0
170438413145005,164
170438410031021,88
170438401032035,39
170438401033039,16
170438411081002,0
170438413141026,117
170438416052003,12
170438413122077,40
170438415014124,0
170438413143007,81
170438401012019,27
170438413254007,201
170438417042002,0
170438464052051,0
170438409062002,0
170438409042061,0
170438413122024,0
170438403041035,3
170438403032002,68
170438403031011,0
170438402024017,5
170438401033027,3
170438427063011,0
170438444021044,0
170438445021027,0
170438416052055,0
170438411032015,0
170438414041021,77
170438419012008,0
170438426021008,56
170438421003013,244
170438416072009,125
170438417052017,0
170438417061040,0
170438417061028,3
170438427042001,63
170438411111001,42
170438417041009,2
170438417041005,345
170438413082005,62
170438413082009,50
170438413083027,30
170438413083030,82
170438413273010,63
170438413141019,0
170438413143006,62
170438412091003,27
170438427043014,18
170438427043011,38
170438401034036,26
170438419022003,661
170438419023000,59
170438414011068,0
170438413161017,5
170438403041001,0
170438426033008,43
170438425001008,0
170438426052008,0
170438467011002,0
170438416041012,0
170438401034048,13
170438457012005,44
170438467021025,0
170438467021034,0
170438413081038,0
170438413081018,0
170438413081023,0
170438413081022,0
170438456022008,30
170438413271042,0
170438412061004,122
170438412052016,83
170438411141008,59
170438413182008,42
170438417051017,14
170438401034057,0
170438416073047,8
170438416073037,0
170438413122073,1
170438411044041,261
170438401034034,0
170438413144009,0
170438427041004,0
170438423003009,0
170438427102003,182
170438408024021,6
170438410021056,0
170438413182021,0
170438407061034,156
170438456022015,0
170438417052001,172
170438417051011,81
170438417051014,8
170438411122006,0
170438411022014,0
170438411121002,5
170438413262028,57
170438417051034,33
170438411024010,31
170438411044048,3
170438426052021,28
170438464052094,4
170438426011009,0
170438427111059,0
170438451004002,55
170438426042028,0
170438416031090,0
170438402012020,246
170438443063028,0
170438417043008,0
170438417031012,0
170438417031002,0
170438417053024,23
170438417061003,0
170438411043013,48
170438418021005,7
170438416051037,0
170438416052038,0
170438415011008,54
170438413261027,0
170438414012016,4
170438414012003,0
170438414012009,0
170438411033009,3
170438413222024,100
170438402022013,73
170438408024026,40
170438416031060,0
170438416071007,25
170438416071018,45
170438427043020,0
170438443013026,6
170438436021026,17
170438438001000,0
170438429003001,0
170438407061039,0
170438413131046,0
170438413122017,0
170438413241009,0
170438413122059,0
170438413131071,0
170438413122053,0
170438402021019,0
170438413261066,51
170438409112003,0
170438427041005,99
170438414012042,0
170438401033021,0
170438418021009,87
170438417031025,25
170438423003011,26
170438464131006,0
170438427082005,130
170438416062021,59
170438424003016,71
170438409042034,19
170438413082019,45
170438413122070,0
170438410022025,0
170438460032015,23
170438460043036,0
170438418011004,0
170438422001028,0
170438420001036,33
170438412081034,140
170438412081012,77
170438413144005,227
170438413142013,6
170438413222003,91
170438413223005,105
170438413251005,97
170438402021023,27
170438417061062,3
170438411022016,0
170438413241028,56
170438413101059,102
170438420001038,0
170438449023031,0
170438449011021,73
170438449011025,2
170438451003002,81
170438413074007,0
170438458031099,0
170438403041028,28
170438413074030,89
170438413241006,92
170438413071008,109
170438413071020,37
170438413073001,46
170438413071019,35
170438413271056,0
170438413271031,86
170438413073012,123
170438417034016,11
170438417041024,90
170438409081027,0
170438435002012,0
170438427092003,0
170438426022006,142
170438420001014,0
170438418021025,72
170438427111000,60
170438416041028,0
170438416041051,0
170438416041104,0
170438416041046,0
170438416042049,0
170438416041092,30
170438416042036,0
170438416073048,0
170438401033054,9
170438401033060,24
170438460043016,0
170438409081007,7
170438460043001,0
170438447022034,0
170438446012108,0
170438446012051,0
170438416041098,0
170438409081024,113
170438401022011,45
170438407042008,231
170438461061018,0
170438427101009,139
170438413232003,151
170438465114007,62
170438465171010,0
170438463054011,57
170438463042039,0
170438458053005,0
170438462082029,0
170438463131040,116
170438420001037,6
170438421002005,0
170438420001023,11
170438421001025,0
170438436013000,30
170438436022000,0
170438439003000,0
170438414011008,12
170438409072012,53
170438409072021,23
170438409072014,0
170438454022043,0
170438467022066,0
170438417043024,42
170438416041091,0
170438411081004,0
170438454022044,0
170438417052023,65
170438413271034,0
170438413101042,0
170438464043004,46
170438456022004,15
170438416052059,0
170438426033017,0
170438427061009,144
170438413122065,64
170438413181000,85
170438409062017,78
170438411112009,26
170438413241021,61
170438467011000,0
170438408022003,231
170438464091025,0
170438464091043,0
170438446023022,6
170438446011024,0
170438402022011,8
170438446023040,5
170438415014077,0
170438415014059,0
170438415014094,0
170438401014017,78
170438409061010,0
170438411111009,103
170438414013000,253
170438414013011,57
170438416052032,0
170438418011000,203
170438409071050,0
170438409071052,0
170438410022019,70
170438466042004,99
170438411083030,124
170438411111006,253
170438410022008,33
170438410031029,0
170438449023032,0
170438449023018,0
170438449023007,0
170438449023012,0
170438456023002,223
170438416073049,14
170438426012042,0
170438461061013,0
170438438001031,0
170438445012020,0
170438440022002,0
170438415014052,0
170438415014064,0
170438415014146,0
170438413122111,0
170438413122058,0
170438464091034,58
170438411121003,22
170438414013004,14
170438464091021,0
170438410041030,23
170438410041009,16
170438401013015,0
170438413101026,0
170438413101034,51
170438409012028,0
170438409072036,152
170438413081071,0
170438427111057,0
170438434002008,0
170438433021003,0
170438454011019,0
170438411122023,102
170438413081066,36
170438411091002,26
170438402021044,8
170438401033001,47
170438401013028,0
170438401032032,93
170438401021013,28
170438411083005,120
170438407061012,0
170438402021039,0
170438401041023,7
170438403042015,0
170438403041017,0
170438409111001,115
170438409081046,0
170438412072003,50
170438461031000,0
170438444023008,0
170438444021046,0
170438445022015,0
170438445022008,0
170438445023014,79
170438446012065,0
170438416041020,0
170438415014088,0
170438414011050,0
170438414011054,12
170438414042030,0
170438413262037,10
170438413261051,0
170438413072018,57
170438467022016,0
170438413101063,97
170438411111011,123
170438414012045,15
170438417053018,14
170438417053023,52
170438411081008,24
170438413223002,47
170438415031011,100
170438402022021,136
170438416051032,69
170438416031035,10
170438416031029,0
170438416031019,28
170438426012041,0
170438416031020,0
170438415014040,0
170438414012012,0
170438414012013,0
170438414042023,0
170438412063038,0
170438416041004,0
170438416041037,0
170438416031055,0
170438416031031,2
170438427063043,0
170438464102011,0
170438416033006,0
170438426023038,0
170438446013001,0
170438446013000,0
170438413122102,0
170438415014083,0
170438407032013,0
170438407032017,0
170438411083015,0
170438415014089,0
170438414041017,6
170438417031027,0
170438417053035,0
170438458081010,20
170438413262047,27
170438413141025,0
170438410022009,0
170438400002056,0
170438416052085,0
170438408011019,0
170438413262006,0
170438420001009,0
170438413081073,0
170438415014054,0
170438464051007,0
170438458093002,100
170438413122044,0
170438416052030,0
170438413241020,59
170438409081049,0
170438458081028,0
170438409102021,0
170438409042040,0
170438409042012,0
170438467021026,0
170438444013053,0
170438413262068,17
170438421002030,0
170438463133025,0
170438407031005,0
170438458031054,0
170438459022017,0
170438416052102,0
170438445021015,0
170438428003011,0
170438466043006,0
170438406003016,0
170438407052016,88
170438407061017,23
170438458031193,0
170438413101043,0
170438464111011,0
170438458081039,0
170438402011031,0
170438458031291,0
170438413271033,5
170438413241017,0
170438412052022,0
170438462013022,0
170438467021027,0
170438407061010,0
170438412091037,0
170438412091004,0
170438412091054,0
170438411132023,14
170438411101016,67
170438409071038,0
170438414042004,0
170438403031008,0
170438407042005,0
170438458112026,0
170438417033002,0
170438413081057,0
170438413082012,0
170438413182033,0
170438413182023,0
170438411083028,0
170438411111012,77
170438411141007,0
170438411111008,0
170438467021040,0
170438410021065,0
170438409012034,0
170438402021018,0
170438402021034,0
170438401022004,0
170438401031005,0
170438400002054,0
170438413081019,0
170438413083009,0
170438464052025,0
170438407061002,0
170438409061012,0
170438413141012,0
170438413141013,40
170438411022018,0
170438411022032,0
170438411044056,0
170438411044007,0
170438410031005,0
170438410031024,19
170438409011018,0
170438402012012,0
170438416072011,41
170438427063009,0
170438409072033,0
170438401033012,0
170438401041019,0
170438402011008,0
170438402011006,0
170438458081055,0
170438447014014,9
170438427111042,0
170438460023031,0
170438446012081,0
170438446012095,0
170438407041018,0
170438402021052,0
170438401033005,14
170438412091039,0
170438411101001,0
170438401043000,406
170438411043002,6
170438402024023,0
170438443073002,54
170438417043032,33
170438414012036,0
170438417061001,27
170438417061013,13
170438427091002,35
170438412091013,15
170438409072017,4
170438458031256,5
170438458031219,45
170438444022036,10
170438444013030,0
170438444013039,0
170438427063047,0
170438458082029,0
170438457042024,3
170438417043030,6
170438417043015,4
170438463122001,0
170438447022012,0
170438464111005,111
170438458033000,603
170438402022027,59
170438409011015,28
170438459012011,2
170438461034016,10
170438463052003,522
170438463152025,0
170438462053002,95
170438462071008,53
170438427082019,36
170438465043010,117
170438465092010,0
170438413222007,52
170438446012084,14
170438441003012,0
170438445021006,118
170438444024012,21
170438464112016,0
170438464131021,0
170438462091044,0
170438417031010,15
170438417052022,5
170438402024014,42
170438458031006,0
170438458081032,0
170438458031031,0
170438458031161,0
170438458101019,0
170438443063052,0
170438427061004,16
170438421003024,48
170438420001042,0
170438461021019,2
170438443063023,0
170438457013012,0
170438421003015,125
170438464092010,0
170438403041004,107
170438401014068,124
170438446023007,54
170438443013008,12
170438443013013,4
170438455021025,0
170438464052088,0
170438454022032,8
170438413262017,12
170438461061019,0
170438413074001,0
170438446012091,0
170438416072007,68
170438446021019,0
170438443063033,0
170438462092024,2
170438427063018,0
170438465042054,10
170438411024015,13
170438413152024,1
170438447023005,0
170438443071002,97
170438413152013,3
170438455062004,0
170438460032007,3
170438411141014,24
170438411142000,13
170438446012063,0
170438429002012,0
170438449021018,188
170438456022026,49
170438458023001,5
170438458031033,0
170438412045021,0
170438463042019,21
170438463112009,25
170438463114011,0
170438412081006,156
170438411103013,0
170438413072012,85
170438414041029,22
170438426021016,9
170438426022010,0
170438427022009,53
170438442021010,22
170438420001006,0
170438414042025,16
170438409072013,0
170438401033040,6
170438417061023,10
170438413152009,8
170438461042010,0
170438402024020,44
170438464091020,17
170438464131023,0
170438402012011,0
170438409101031,20
170438409062013,43
170438409081060,160
170438417053011,0
170438467021051,162
170438416041022,0
170438416053000,278
170438416042050,99
170438414012035,305
170438414031022,155
170438426052018,0
170438427042005,62
170438463142017,67
170438427111019,0
170438421002003,0
170438455021014,11
170438455021034,3
170438454022038,0
170438454022029,0
170438455021028,45
170438458031253,3
170438446012068,0
170438465142000,0
170438458023006,83
170438455053034,15
170438455053029,0
170438440011000,113
170438414033025,6
170438463141009,181
170438455091006,10
170438413081032,0
170438420002003,166
170438422001007,93
170438417052025,25
170438417051031,14
170438420002014,60
170438422001004,32
170438422001003,62
170438420003005,29
170438417053033,14
170438420003025,42
170438418022008,19
170438418013035,17
170438418022032,0
170438418013038,42
170438424002007,56
170438424003003,310
170438426021012,59
170438426011004,73
170438427033018,75
170438427033010,48
170438427033009,53
170438427043006,149
170438461033005,6
170438421002027,0
170438443053015,0
170438444013019,0
170438459012031,2
170438459012021,413
170438448022009,0
170438444013035,0
170438463052013,0
170438457043005,115
170438463042037,0
170438463054012,9
170438458093026,26
170438458081003,69
170438458081058,0
170438458082035,0
170438413161001,34
170438413151009,160
170438413272012,302
170438413081041,4
170438413101031,0
170438411082001,191
170438411022026,244
170438411022021,0
170438426023009,126
170438410042003,0
170438411041040,66
170438410032011,55
170438419012016,82
170438422001023,3
170438422001018,70
170438422001016,34
170438410032021,35
170438410041003,106
170438409011009,0
170438409011007,0
170438409011042,0
170438465071003,0
170438409011027,0
170438402012031,0
170438402011017,55
170438402012001,0
170438410041001,58
170438410041004,42
170438410041023,11
170438409012014,0
170438410021002,59
170438410021047,114
170438424004018,66
170438423001007,79
170438423002016,82
170438424004020,60
170438423003015,78
170438422003024,30
170438423001015,27
170438423001000,21
170438422003009,70
170438423003012,81
170438427102004,260
170438458031252,0
170438427103000,0
170438465183013,78
170438465183006,107
170438465132016,0
170438458082031,37
170438465132011,0
170438465131009,91
170438463101001,0
170438458031275,0
170438456022035,210
170438458031267,0
170438410031016,308
170438410032003,66
170438410031031,40
170438410031026,0
170438410031027,244
170438410022002,85
170438413101041,2
170438413101035,14
170438413101016,0
170438413101019,28
170438413131032,75
170438413131019,0
170438413131036,52
170438413131048,0
170438415014035,0
170438415014096,0
170438413122099,0
170438409011026,77
170438409012029,13
170438409071017,0
170438409012043,39
170438409011046,0
170438409011056,0
170438409012000,0
170438465071017,0
170438402012015,0
170438402013049,0
170438402013041,7
170438401042007,0
170438402022000,0
170438465042026,0
170438465042028,0
170438427023002,0
170438427044009,2
170438427101001,77
170438427101004,1
170438427063015,98
170438461031001,190
170438427112012,35
170438427112013,138
170438458031198,0
170438457042032,0
170438464052032,0
170438464052071,1
170438415014048,0
170438442022004,34
170438443013039,19
170438444021033,57
170438458033004,126
170438459012053,0
170438458032012,0
170438446012076,28
170438446012056,63
170438464131048,1
170438464052047,0
170438412052008,25
170438413122038,0
170438415014025,58
170438415014039,0
170438415014042,0
170438415014026,0
