lat,lon,doc,id
41.8863,-87.9498,2,4744
41.88635,-88.34524,1,4745
41.8865,-87.6527,1,4746
41.8865,-87.6526,1,4747
41.8865,-87.6275,3,4748
41.8867,-87.9498,2,4749
41.8867,-87.7949,2,4750
41.8868,-87.7845,1,4751
41.88689,-87.79398,1,4752
41.887,-88.021,2,4753
41.887,-87.7615,11,4754
41.8871,-87.6242,3,4755
41.88715,-87.64324,1,4756
41.8872,-87.815,1,4757
41.8872,-87.8108,8,4758
41.8872,-87.6432,2,4759
41.8872,-87.6161,1,4760
41.88722,-87.61608,1,4761
41.88726,-88.13832,1,4762
41.8873,-87.6622,1,4763
41.8873,-87.6542,1,4764
41.8874,-88.3094,3,4765
41.8874,-87.815,1,4766
41.8874,-87.8099,1,4767
41.88749,-87.63951,1,4768
41.8875,-88.31112,1,4769
41.8876,-88.1526,2,4770
41.8876,-87.6242,21,4771
41.88767,-87.80323,2,4772
41.8877,-88.2909,1,4773
41.8877,-87.8034,1,4774
41.8877,-87.8032,1,4775
41.8877,-87.8009,1,4776
41.8877,-87.7943,3,4777
41.8877,-87.6236,5,4778
41.8878,-87.8832,1,4779
41.8879,-88.3404,6,4780
41.8879,-87.8036,1,4781
41.88798,-87.80276,1,4782
41.888,-87.8189,3,4783
41.888,-87.8158,2,4784
41.8881,-88.0153,1,4785
41.8881,-87.8185,1,4786
41.8881,-87.8146,2,4787
41.8881,-87.8111,4,4788
41.8881,-87.8033,2,4789
41.8881,-87.8032,3,4790
41.8881,-87.7766,1,4791
41.8882,-88.1382,2,4792
41.8882,-87.8104,9,4793
41.8882,-87.8027,1,4794
41.8882,-87.7947,4,4795
41.8882,-87.7752,1,4796
41.88823,-88.15359,1,4797
41.88825,-87.79468,1,4798
41.8883,-88.3123,1,4799
41.8883,-87.8088,1,4800
41.8883,-87.7756,11,4801
41.88832,-87.80866,1,4802
41.88833,-87.80878,1,4803
41.8884,-88.3131,1,4804
41.8884,-88.1499,5,4805
41.8884,-87.8011,9,4806
41.8884,-87.7938,2,4807
41.8884,-87.7935,3,4808
41.8884,-87.7751,2,4809
41.88846,-87.62757,1,4810
41.8885,-88.1113,1,4811
41.8885,-87.784,2,4812
41.88867,-87.79877,1,4813
41.88868,-87.79749,2,4814
41.8887,-87.7975,1,4815
41.8888,-87.9685,4,4816
41.8888,-87.6313,22,4817
41.88881,-88.10212,1,4818
41.88888,-87.64205,1,4819
41.8889,-88.3085,1,4820
41.8889,-87.8047,1,4821
41.8889,-87.8044,1,4822
41.8889,-87.8041,3,4823
41.8889,-87.7937,1,4824
41.8889,-87.6423,1,4825
41.88894,-87.62635,1,4826
41.88896,-87.79148,1,4827
41.88899,-87.80305,3,4828
41.889,-88.3058,2,4829
41.889,-87.803,12,4830
41.88904,-87.88514,1,4831
41.8891,-87.801,9,4832
41.88918,-88.15043,2,4833
41.8893,-88.3099,1,4834
41.8894,-88.3081,1,4835
41.88949,-87.90956,1,4836
41.88949,-87.62665,1,4837
41.8895,-87.6289,2,4838
41.8895,-87.6249,1,4839
41.8896,-88.3092,1,4840
41.8896,-87.6373,1,4841
41.8896,-87.623,2,4842
41.88962,-87.62288,1,4843
41.8897,-87.9104,1,4844
41.8897,-87.81361,1,4845
41.88977,-87.63217,1,4846
41.88979,-87.62579,1,4847
41.8898,-87.8458,1,4848
41.8898,-87.6258,3,4849
41.88997,-87.98317,1,4850
41.8901,-87.8029,2,4851
41.8903,-87.9718,1,4852
41.89033,-88.34409,1,4853
41.89033,-87.62712,1,4854
41.8906,-87.708,1,4855
41.8907,-88.4721,1,4856
41.89078,-88.34496,1,4857
41.8908,-88.345,8,4858
41.8909,-87.627,1,4859
41.8909,-87.6174,1,4860
41.89118,-87.77618,3,4861
41.89118,-87.62301,3,4862
41.8912,-88.1032,3,4863
41.8912,-88.0294,1,4864
41.8912,-87.7757,30,4865
41.8912,-87.6247,10,4866
41.8913,-87.8569,3,4867
41.8914,-87.7761,48,4868
41.8914,-87.6273,2,4869
41.8915,-87.6123,3,4870
41.89166,-87.84834,2,4871
41.8917,-87.6777,1,4872
41.89176,-87.63191,1,4873
41.8918,-88.1036,1,4874
41.8918,-87.6366,2,4875
41.89184,-87.77747,3,4876
41.8919,-87.6235,1,4877
41.89194,-87.62921,6,4878
41.8922,-88.3151,1,4879
41.8922,-87.6198,2,4880
41.8924,-87.616,1,4881
41.89241,-87.62169,1,4882
41.8925,-88.1033,8,4883
41.8925,-88.1032,1,4884
41.8925,-87.8471,27,4885
41.8925,-87.6162,3,4886
41.8926,-88.3155,2,4887
41.8926,-88.1032,1,4888
41.89267,-87.61771,2,4889
41.89274,-88.32721,1,4890
41.8928,-88.3272,2,4891
41.8928,-87.6338,1,4892
41.89288,-87.84783,1,4893
41.8929,-87.8563,1,4894
41.8929,-87.8486,19,4895
41.8929,-87.6399,1,4896
41.8929,-87.6387,1,4897
41.89299,-87.62411,1,4898
41.89303,-87.85656,1,4899
41.8931,-88.1033,1,4900
41.8931,-87.857,2,4901
41.8931,-87.8063,1,4902
41.8931,-87.6237,13,4903
41.8931,-87.622,44,4904
41.8931,-87.6179,3,4905
41.8931,-87.6154,1,4906
41.89311,-87.62204,2,4907
41.8932,-87.6188,2,4908
41.89337,-87.62232,1,4909
41.8934,-87.6399,4,4910
41.89341,-87.62968,1,4911
41.89341,-87.61862,2,4912
41.89343,-87.61939,2,4913
41.8935,-88.1064,1,4914
41.8935,-87.6293,2,4915
41.89354,-87.82483,1,4916
41.8937,-87.6412,3,4917
41.8937,-87.6164,28,4918
41.8938,-87.857,1,4919
41.8938,-87.6381,3,4920
41.8938,-87.6278,8,4921
41.8938,-87.6222,2,4922
41.8938,-87.6208,13,4923
41.8938,-87.62077,25,4924
41.89382,-87.62762,1,4925
41.89382,-87.62378,3,4926
41.89385,-87.61644,1,4927
41.89387,-87.6188,9,4928
41.8939,-87.6236,38,4929
41.89393,-87.62361,2,4930
41.89397,-87.62151,1,4931
41.894,-87.6215,19,4932
41.8941,-87.8032,4,4933
41.8941,-87.6164,2,4934
41.89415,-87.62273,6,4935
41.89415,-87.62177,1,4936
41.89417,-87.62194,1,4937
41.89419,-87.6213,24,4938
41.8942,-88.103,2,4939
41.89434,-87.62769,1,4940
41.89439,-87.62813,1,4941
41.89442,-87.62316,1,4942
41.8945,-87.805,1,4943
41.8945,-87.803,1,4944
41.8945,-87.6403,2,4945
41.8945,-87.639,2,4946
41.8945,-87.62177,44,4947
41.89453,-87.61663,1,4948
41.89455,-88.11053,2,4949
41.89457,-87.6216,1,4950
41.89458,-87.62317,20,4951
41.8946,-87.9738,1,4952
41.8946,-87.628,2,4953
41.8946,-87.6232,283,4954
41.8946,-87.6216,231,4955
41.8946,-87.621,221,4956
41.89463,-87.62099,70,4957
41.89465,-87.61673,1,4958
41.89466,-87.61668,7,4959
41.8947,-87.7547,3,4960
41.8947,-87.6249,6,4961
41.8947,-87.62247,1,4962
41.8947,-87.6167,89,4963
41.8948,-87.857,1,4964
41.8948,-87.7852,1,4965
41.8948,-87.7829,3,4966
41.8948,-87.7802,1,4967
41.8948,-87.6701,12,4968
41.89485,-87.67006,5,4969
41.89488,-87.62805,1,4970
41.8949,-87.6346,1,4971
41.8949,-87.6224,1,4972
41.89497,-87.62272,3,4973
41.89499,-87.62154,87,4974
41.895,-88.111,4,4975
41.895,-87.776,3,4976
41.895,-87.7658,1,4977
41.895,-87.6351,1,4978
41.89501,-87.95174,1,4979
41.89507,-87.6266,1,4980
41.89513,-87.66972,19,4981
41.89517,-87.62033,2,4982
41.8952,-87.7549,1,4983
41.8952,-87.62973,2,4984
41.8952,-87.6232,19,4985
41.89522,-87.62316,3,4986
41.8953,-88.4728,1,4987
41.8953,-87.7538,1,4988
41.8953,-87.7462,5,4989
41.8953,-87.621,22,4990
41.8953,-87.6169,5,4991
41.89531,-87.62098,1,4992
41.89532,-87.61689,1,4993
41.8954,-87.7173,2,4994
41.8954,-87.6924,2,4995
41.8954,-87.63,1,4996
41.8954,-87.6208,1,4997
41.8954,-87.6197,3,4998
41.8954,-87.6183,26,4999
41.89541,-87.82517,1,5000
41.89544,-87.61832,3,5001
41.89545,-87.62792,6,5002
41.89545,-87.61964,1,5003
41.8955,-87.64149,1,5004
41.89551,-87.68547,1,5005
41.89558,-87.61934,2,5006
41.89559,-87.68569,1,5007
41.8956,-87.7209,6,5008
41.8956,-87.6857,3,5009
41.8956,-87.6213,2,5010
41.89562,-87.68009,1,5011
41.89564,-87.7209,1,5012
41.8957,-87.6744,1,5013
41.8957,-87.6718,1,5014
41.8957,-87.6708,2,5015
41.8957,-87.6379,1,5016
41.89576,-87.68751,1,5017
41.89576,-87.62197,3,5018
41.89576,-87.62155,8,5019
41.8958,-87.6731,1,5020
41.89582,-87.61864,1,5021
41.89583,-87.6181,13,5022
41.89584,-87.62418,6,5023
41.89593,-87.63565,1,5024
41.89595,-87.67403,1,5025
41.89598,-87.63417,1,5026
41.896,-87.62381,1,5027
41.89607,-87.62358,1,5028
41.8961,-87.7075,1,5029
41.8961,-87.6866,3,5030
41.8961,-87.6831,1,5031
41.8961,-87.6791,1,5032
41.8961,-87.6491,2,5033
41.8961,-87.6236,39,5034
41.8961,-87.6193,3,5035
41.8961,-87.6169,24,5036
41.89612,-87.6661,1,5037
41.8962,-87.617,5,5038
41.8962,-87.61659,2,5039
41.89624,-87.66989,1,5040
41.89625,-87.62195,4,5041
41.8963,-87.6935,1,5042
41.8963,-87.6724,2,5043
41.8963,-87.6631,1,5044
41.8963,-87.636,1,5045
41.8963,-87.6225,18,5046
41.8963,-87.622,438,5047
41.8963,-87.6209,26,5048
41.89633,-87.62095,10,5049
41.8964,-88.0989,1,5050
41.8964,-87.6659,1,5051
41.8964,-87.6233,1,5052
41.8964,-87.6197,22,5053
41.8965,-87.654,2,5054
41.8965,-87.62,2,5055
41.89674,-87.62207,53,5056
41.89678,-87.62006,2,5057
41.89691,-87.66744,1,5058
41.89697,-87.66815,1,5059
41.897,-87.6676,1,5060
41.89736,-88.33446,1,5061
41.8974,-88.3345,5,5062
41.8977,-87.938,2,5063
41.8977,-87.6667,1,5064
41.8978,-88.3403,1,5065
41.8978,-87.8772,2,5066
41.8979,-87.6253,1,5067
41.898,-87.667,2,5068
41.898,-87.6577,4,5069
41.898,-87.6232,13,5070
41.89801,-87.62324,1,5071
41.8984,-87.62402,1,5072
41.8985,-88.4729,1,5073
41.89864,-87.62275,1,5074
41.8988,-87.62956,1,5075
41.8988,-87.6231,1,5076
41.8989,-87.6228,1,5077
41.89896,-87.62805,1,5078
41.899,-87.6446,11,5079
41.899,-87.6281,5,5080
41.8991,-87.6774,1,5081
41.89919,-87.62558,2,5082
41.89945,-87.93636,2,5083
41.8995,-87.936,1,5084
41.8995,-87.6264,11,5085
41.8996,-87.6872,1,5086
41.8997,-88.3394,1,5087
41.8997,-87.6872,1,5088
41.89979,-87.6235,1,5089
41.8998,-87.62405,1,5090
41.89982,-87.69926,4,5091
41.8999,-87.9508,8,5092
41.8999,-87.9241,1,5093
41.9002,-88.0642,3,5094
41.9002,-87.6252,3,5095
41.9003,-87.9439,1,5096
41.9004,-87.9414,1,5097
41.90049,-87.69807,3,5098
41.9005,-87.8233,1,5099
41.9005,-87.6247,6,5100
41.9005,-87.62468,2,5101
41.90052,-87.81311,1,5102
41.90055,-88.35582,1,5103
41.90058,-87.6304,1,5104
41.9006,-88.0828,2,5105
41.90061,-87.69809,1,5106
41.90068,-87.69967,1,5107
41.9007,-87.6994,24,5108
41.9007,-87.6532,2,5109
41.9008,-88.2006,1,5110
41.9008,-87.6993,6,5111
41.90087,-87.93678,1,5112
41.9009,-88.2001,1,5113
41.9009,-87.9368,21,5114
41.90097,-87.63136,2,5115
41.901,-87.81474,1,5116
41.901,-87.6726,1,5117
41.901,-87.6266,1,5118
41.9011,-87.9419,2,5119
41.90115,-87.93712,1,5120
41.90127,-87.68349,3,5121
41.90138,-87.78789,1,5122
41.9014,-87.6318,9,5123
41.90154,-87.62893,1,5124
41.90163,-88.08122,1,5125
41.9017,-87.6841,2,5126
41.9018,-88.0628,1,5127
41.9019,-87.9886,1,5128
41.9019,-87.9419,8,5129
41.90192,-88.10266,1,5130
41.902,-87.989,2,5131
41.902,-87.7493,2,5132
41.90201,-87.96284,1,5133
41.90204,-87.62473,1,5134
41.90208,-87.68461,4,5135
41.9021,-88.4715,1,5136
41.9021,-88.0995,1,5137
41.90214,-88.1007,2,5138
41.9023,-88.3394,1,5139
41.9023,-87.9304,13,5140
41.9024,-87.989,1,5141
41.90257,-87.66514,1,5142
41.9027,-87.9395,1,5143
41.9027,-87.6939,1,5144
41.9027,-87.6836,49,5145
41.9027,-87.6318,1,5146
41.90271,-87.69359,1,5147
41.9028,-87.9413,8,5148
41.90282,-88.03578,2,5149
41.90282,-87.94129,1,5150
41.90284,-87.62504,1,5151
41.9029,-87.6786,1,5152
41.903,-87.7794,1,5153
41.903,-87.7175,1,5154
41.903,-87.6717,1,5155
41.90307,-87.6829,3,5156
41.9031,-87.625,1,5157
41.90311,-87.68279,1,5158
41.90318,-87.69535,3,5159
41.9032,-87.6922,2,5160
41.9032,-87.6884,1,5161
41.9033,-87.6933,4,5162
41.9033,-87.6925,1,5163
41.9034,-87.6877,5,5164
41.9035,-87.6832,30,5165
41.9035,-87.6746,1,5166
41.9036,-88.3406,1,5167
41.9036,-87.631,1,5168
41.9037,-87.677,1,5169
41.9037,-87.6254,1,5170
41.9038,-87.6304,2,5171
41.904,-87.9946,1,5172
41.904,-87.6333,2,5173
41.9042,-87.6673,2,5174
41.90426,-87.66829,1,5175
41.90426,-87.63356,1,5176
41.9044,-87.6262,3,5177
41.90443,-87.62671,1,5178
41.9046,-88.0664,1,5179
41.9046,-87.6557,2,5180
41.90462,-87.65566,2,5181
41.9049,-87.9683,1,5182
41.90492,-87.96827,1,5183
41.90498,-88.00964,1,5184
41.905,-88.1499,2,5185
41.905,-87.66873,1,5186
41.9051,-87.9397,1,5187
41.9052,-87.9175,1,5188
41.9052,-87.6423,7,5189
41.9053,-87.7929,1,5190
41.9055,-87.6348,2,5191
41.9057,-87.9396,1,5192
41.9058,-87.9601,1,5193
41.9059,-87.9396,1,5194
41.9062,-87.9596,6,5195
41.9064,-88.3139,3,5196
41.9064,-87.8566,1,5197
41.9065,-87.9075,5,5198
41.9065,-87.6719,1,5199
41.9067,-87.8575,2,5200
41.9068,-87.6673,1,5201
41.90682,-87.63809,1,5202
41.9069,-87.9394,2,5203
41.907,-87.9403,1,5204
41.9071,-87.6297,1,5205
41.90715,-87.93681,1,5206
41.9072,-87.8971,1,5207
41.90727,-87.68591,1,5208
41.9073,-87.8567,4,5209
41.9074,-87.8341,6,5210
41.90743,-87.63208,1,5211
41.90745,-87.81919,1,5212
41.90747,-87.6853,1,5213
41.9075,-87.6853,4,5214
41.90757,-87.68636,4,5215
41.9076,-87.6864,33,5216
41.9076,-87.6672,1,5217
41.90768,-87.80536,1,5218
41.90769,-87.80524,2,5219
41.9077,-88.1209,3,5220
41.9077,-87.8915,1,5221
41.9077,-87.8519,2,5222
41.9077,-87.8052,5,5223
41.9079,-87.9402,1,5224
41.90799,-87.64816,2,5225
41.90808,-87.73631,1,5226
41.9081,-87.6486,46,5227
41.9083,-87.8197,2,5228
41.90832,-87.84214,2,5229
41.90839,-87.67398,1,5230
41.9084,-87.841,51,5231
41.9084,-87.8159,2,5232
41.90841,-87.81577,3,5233
41.90845,-87.8166,2,5234
41.9085,-87.8118,1,5235
41.9085,-87.8095,1,5236
41.9085,-87.80841,1,5237
41.9085,-87.8082,1,5238
41.90857,-87.81579,1,5239
41.9086,-87.8099,1,5240
41.9086,-87.8038,2,5241
41.9086,-87.8034,2,5242
41.9086,-87.8029,2,5243
41.9086,-87.7998,1,5244
41.9087,-87.8016,7,5245
41.9087,-87.7976,2,5246
41.90875,-87.81309,2,5247
41.9088,-87.9401,2,5248
41.9088,-87.853,1,5249
41.9088,-87.80922,1,5250
41.9088,-87.8004,1,5251
41.9088,-87.7933,1,5252
41.9088,-87.7932,1,5253
41.9088,-87.7895,2,5254
41.9088,-87.7884,1,5255
41.9088,-87.7865,1,5256
41.9088,-87.6875,1,5257
41.9088,-87.6803,1,5258
41.9089,-87.822,2,5259
41.9089,-87.8188,2,5260
41.9089,-87.789,1,5261
41.9089,-87.7863,2,5262
41.909,-87.8199,4,5263
41.909,-87.8197,3,5264
41.909,-87.8194,1,5265
41.909,-87.8177,1,5266
41.909,-87.8174,2,5267
41.909,-87.8171,3,5268
41.909,-87.8153,2,5269
41.909,-87.8152,1,5270
41.909,-87.809,6,5271
41.909,-87.6298,1,5272
41.90907,-87.78987,1,5273
41.9091,-87.7628,2,5274
41.9092,-87.8078,2,5275
41.9092,-87.8049,1,5276
41.9092,-87.8017,3,5277
41.9092,-87.8012,1,5278
41.90925,-87.80078,1,5279
41.90925,-87.80054,1,5280
41.9094,-88.316,1,5281
41.9094,-87.6396,1,5282
41.9095,-87.8663,7,5283
41.9096,-88.017,2,5284
41.9096,-87.786,2,5285
41.9096,-87.78598,7,5286
41.9096,-87.7693,1,5287
41.9096,-87.7281,3,5288
41.9097,-87.9403,4,5289
41.9097,-87.8614,2,5290
41.9097,-87.7238,4,5291
41.90978,-87.80731,3,5292
41.9098,-87.8073,1,5293
41.9098,-87.8062,2,5294
41.9098,-87.7137,1,5295
41.9098,-87.71072,1,5296
41.9099,-87.9048,1,5297
41.90998,-88.31737,1,5298
41.91,-88.3089,1,5299
41.91007,-87.93921,1,5300
41.9101,-87.9392,2,5301
41.9101,-87.685,3,5302
41.9102,-87.70564,1,5303
41.9102,-87.6842,1,5304
41.9102,-87.6756,1,5305
41.91029,-87.69609,1,5306
41.9103,-87.7088,1,5307
41.9103,-87.6779,1,5308
41.9103,-87.6759,1,5309
41.9103,-87.6716,1,5310
41.91036,-87.67225,1,5311
41.9104,-87.7071,2,5312
41.9105,-87.7081,2,5313
41.9105,-87.6967,12,5314
41.91054,-87.68633,1,5315
41.9106,-87.6523,11,5316
41.9107,-87.6899,2,5317
41.9107,-87.6769,1,5318
41.9107,-87.6462,21,5319
41.9108,-87.8423,24,5320
41.9108,-87.6717,1,5321
41.9108,-87.6705,1,5322
41.9108,-87.6704,1,5323
41.9108,-87.65533,1,5324
41.9108,-87.6402,1,5325
41.91082,-87.84234,3,5326
41.9109,-88.3345,4,5327
41.911,-87.6326,1,5328
41.9111,-88.3169,1,5329
41.9111,-87.9391,3,5330
41.9112,-87.8445,1,5331
41.9114,-87.7261,2,5332
41.91152,-87.67921,1,5333
41.91156,-87.67592,1,5334
41.91156,-87.67504,1,5335
41.91173,-87.84433,2,5336
41.9118,-87.8054,2,5337
41.912,-88.3155,1,5338
41.912,-87.9395,1,5339
41.9121,-87.9401,1,5340
41.9124,-88.3308,1,5341
41.9124,-88.3173,1,5342
41.9124,-87.6351,4,5343
41.91271,-88.30828,1,5344
41.9128,-88.1211,1,5345
41.913,-88.3277,1,5346
41.9131,-88.3383,1,5347
41.9131,-88.3195,1,5348
41.91324,-88.31463,1,5349
41.9134,-88.3172,1,5350
41.9134,-87.6482,1,5351
41.9135,-88.3117,2,5352
41.91361,-87.68249,3,5353
41.9142,-88.3087,1,5354
41.9142,-88.293,3,5355
41.9143,-87.6342,1,5356
41.9147,-88.3081,3,5357
41.9147,-88.0572,14,5358
41.91481,-87.68402,1,5359
41.91493,-87.65392,1,5360
41.915,-87.664,6,5361
41.9151,-87.8009,1,5362
41.9156,-88.3036,1,5363
41.9159,-87.6697,1,5364
41.916,-88.3172,1,5365
41.916,-87.8063,6,5366
41.91611,-87.66954,1,5367
41.91621,-87.65185,1,5368
41.9164,-87.9392,1,5369
41.9164,-87.6476,1,5370
41.9169,-87.7281,1,5371
41.91691,-88.33476,2,5372
41.9171,-87.7035,1,5373
41.91716,-87.6482,1,5374
41.9172,-87.7058,4,5375
41.9172,-87.7051,1,5376
41.91727,-87.70377,1,5377
41.9173,-87.7331,1,5378
41.9173,-87.7015,1,5379
41.9174,-87.7274,2,5380
41.9174,-87.7268,1,5381
41.9175,-87.713,1,5382
41.9177,-88.356,14,5383
41.9177,-87.7105,1,5384
41.9178,-87.6981,1,5385
41.9178,-87.6834,2,5386
41.918,-87.6778,3,5387
41.918,-87.637,2,5388
41.9182,-88.3584,2,5389
41.9182,-87.6871,1,5390
41.9182,-87.6586,1,5391
41.9182,-87.6581,1,5392
41.9183,-88.3406,1,5393
41.91838,-87.65143,1,5394
41.9184,-87.6603,2,5395
41.9184,-87.6428,1,5396
41.91864,-87.6909,1,5397
41.919,-88.2754,1,5398
41.9191,-88.3439,1,5399
41.9193,-88.342,1,5400
41.9194,-87.6607,1,5401
41.91949,-88.34259,3,5402
41.9195,-88.34263,1,5403
41.9195,-87.6607,3,5404
41.9196,-88.36222,1,5405
41.91969,-87.64344,1,5406
41.9197,-87.6925,1,5407
41.9199,-88.344,5,5408
41.9199,-87.7933,13,5409
41.9199,-87.6774,1,5410
41.9201,-88.3217,2,5411
41.9202,-88.2673,1,5412
41.92025,-88.06241,1,5413
41.92037,-88.34214,2,5414
41.9204,-88.3421,2,5415
41.9204,-88.3411,17,5416
41.9204,-88.2707,3,5417
41.9204,-87.9957,4,5418
41.92043,-87.99567,1,5419
41.9206,-88.2879,1,5420
41.92115,-88.26619,1,5421
41.92146,-87.63917,1,5422
41.92152,-87.6539,1,5423
41.9216,-87.6546,1,5424
41.92168,-88.30362,1,5425
41.9217,-88.4215,1,5426
41.9218,-87.638,1,5427
41.9219,-87.6489,1,5428
41.922,-87.8057,2,5429
41.92202,-88.2866,1,5430
41.9221,-87.6428,1,5431
41.92218,-87.93975,1,5432
41.9224,-87.6449,1,5433
41.9224,-87.6443,3,5434
41.92241,-87.64427,2,5435
41.9226,-88.2869,4,5436
41.92273,-88.27947,1,5437
41.92287,-87.66614,2,5438
41.923,-87.8066,1,5439
41.923,-87.6981,1,5440
41.9231,-87.646,5,5441
41.92312,-88.2819,1,5442
41.9232,-87.6541,1,5443
41.9234,-87.7985,1,5444
41.9235,-88.2866,1,5445
41.9237,-88.2828,1,5446
41.9237,-87.8058,1,5447
41.9237,-87.7695,1,5448
41.9237,-87.7675,1,5449
41.9238,-87.7608,9,5450
41.9239,-87.7588,2,5451
41.9239,-87.7508,1,5452
41.9239,-87.7493,1,5453
41.9239,-87.7483,1,5454
41.9239,-87.6884,1,5455
41.92392,-87.74828,1,5456
41.924,-87.7523,1,5457
41.924,-87.7449,1,5458
41.92409,-87.63696,1,5459
41.9241,-87.7719,1,5460
41.9241,-87.7362,1,5461
41.9242,-87.8087,3,5462
41.9242,-87.7334,1,5463
41.9242,-87.7273,1,5464
41.9242,-87.7259,4,5465
41.9243,-88.2825,2,5466
41.9243,-87.7596,2,5467
41.9243,-87.7212,1,5468
41.92434,-88.28246,1,5469
41.9244,-87.6688,4,5470
41.9245,-87.7065,2,5471
41.92465,-87.73929,1,5472
41.9247,-87.7204,1,5473
41.9248,-87.7254,4,5474
41.9248,-87.7245,1,5475
41.92481,-87.70304,1,5476
41.92488,-87.66184,1,5477
41.9249,-87.7173,5,5478
41.9249,-87.7162,1,5479
41.9249,-87.7154,1,5480
41.92499,-87.66514,1,5481
41.925,-87.7128,1,5482
41.925,-87.7089,2,5483
41.925,-87.6648,1,5484
41.9251,-87.79,4,5485
41.9251,-87.703,1,5486
41.9251,-87.6992,1,5487
41.9251,-87.6979,3,5488
41.9251,-87.6883,1,5489
41.92516,-87.64676,10,5490
41.92517,-87.65062,1,5491
41.9252,-87.6468,57,5492
41.92537,-87.66848,1,5493
41.9254,-87.6689,2,5494
41.9254,-87.6685,2,5495
41.9255,-88.2775,21,5496
41.9255,-88.0796,1,5497
41.92553,-88.27743,1,5498
41.9256,-87.6581,5,5499
41.92562,-87.65495,1,5500
41.9257,-87.6533,2,5501
41.9257,-87.6402,1,5502
41.926,-87.6731,1,5503
41.926,-87.6685,1,5504
41.9262,-87.6679,1,5505
41.9262,-87.6632,2,5506
41.9263,-87.9882,2,5507
41.9266,-87.6881,1,5508
41.92667,-87.70726,2,5509
41.9267,-87.6501,2,5510
41.9267,-87.6397,1,5511
41.92675,-87.66847,1,5512
41.9269,-87.6504,2,5513
41.927,-87.7066,2,5514
41.9271,-87.7038,1,5515
41.9271,-87.6436,1,5516
41.92728,-87.81885,1,5517
41.92746,-87.9738,1,5518
41.9275,-87.6486,1,5519
41.9275,-87.6485,1,5520
41.9276,-87.7565,1,5521
41.92766,-87.65182,1,5522
41.9277,-88.0141,1,5523
41.9278,-87.8322,1,5524
41.9278,-87.8319,4,5525
41.9278,-87.7859,1,5526
41.928,-88.4008,1,5527
41.92819,-87.64201,3,5528
41.9283,-87.6416,3,5529
41.9284,-87.9883,1,5530
41.9285,-87.8835,1,5531
41.92862,-88.29479,1,5532
41.9287,-87.6416,3,5533
41.9288,-87.6397,1,5534
41.92884,-87.83478,1,5535
41.92886,-87.70978,1,5536
41.9289,-88.0176,4,5537
41.929,-88.1492,1,5538
41.929,-87.8356,1,5539
41.9291,-87.7071,1,5540
41.92919,-88.04226,1,5541
41.92924,-87.63992,1,5542
41.9293,-87.6422,10,5543
41.92931,-87.64224,1,5544
41.92951,-87.78684,1,5545
41.9296,-87.86893,1,5546
41.9297,-87.6558,1,5547
41.9298,-87.8794,2,5548
41.9298,-87.6488,1,5549
41.92981,-87.70863,1,5550
41.93,-87.8064,2,5551
41.93005,-87.86803,1,5552
41.9301,-87.9827,1,5553
41.9301,-87.8687,2,5554
41.9301,-87.6503,1,5555
41.9302,-87.8649,3,5556
41.93028,-87.98241,1,5557
41.9303,-87.9824,2,5558
41.9303,-87.8759,3,5559
41.9303,-87.6996,1,5560
41.9304,-87.9832,2,5561
41.9304,-87.983,1,5562
41.93063,-87.71051,1,5563
41.9309,-87.805,4,5564
41.9309,-87.7713,1,5565
41.931,-88.0331,2,5566
41.931,-87.7751,1,5567
41.931,-87.6397,1,5568
41.93106,-87.98547,1,5569
41.9311,-88.0331,2,5570
41.9311,-87.7581,1,5571
41.9312,-87.7496,1,5572
41.93122,-87.64913,1,5573
41.9313,-87.6574,3,5574
41.93137,-87.64258,1,5575
41.93138,-87.65703,1,5576
41.93139,-87.77673,1,5577
41.9314,-87.7767,4,5578
41.9315,-87.7591,1,5579
41.9315,-87.6883,1,5580
41.93152,-87.88481,2,5581
41.9316,-87.9492,1,5582
41.9316,-87.7611,1,5583
41.93165,-87.94916,1,5584
41.9318,-87.7388,1,5585
41.9319,-88.0403,2,5586
41.932,-87.7363,1,5587
41.9321,-87.6636,1,5588
41.9321,-87.6487,1,5589
41.9322,-87.6619,1,5590
41.93229,-87.7423,1,5591
41.9324,-87.9377,1,5592
41.9324,-87.659,1,5593
41.9325,-87.9901,1,5594
41.9326,-87.7136,1,5595
41.9327,-87.6434,3,5596
41.9327,-87.64339,1,5597
41.9328,-87.714,1,5598
41.9329,-87.7131,5,5599
41.933,-87.6503,7,5600
41.9331,-87.7121,1,5601
41.93317,-87.63982,1,5602
41.9332,-87.6599,2,5603
41.9332,-87.6398,45,5604
41.9333,-87.6372,1,5605
41.9334,-87.6595,4,5606
41.9335,-87.63932,1,5607
41.9336,-87.6487,1,5608
41.9338,-87.7147,1,5609
41.93381,-87.65373,1,5610
41.9339,-87.6537,21,5611
41.9339,-87.6373,103,5612
41.93393,-87.63864,4,5613
41.93393,-87.63642,4,5614
41.934,-87.6399,1,5615
41.93401,-87.639,1,5616
41.93404,-87.63903,5,5617
41.9342,-87.6534,1,5618
41.93438,-87.63842,4,5619
41.9344,-87.6696,1,5620
41.9345,-87.6488,2,5621
41.93456,-87.63799,3,5622
41.93458,-87.69767,11,5623
41.93462,-87.68102,1,5624
41.93465,-87.69735,1,5625
